province,city,district,jnt_province,jnt_city,jnt_city_code,jnt_district,jnt_area_code
SUMATERA BARAT,KAB. PESISIR SELATAN,KOTO XI TARUSAN,SUMATERA BARAT,PESISIR SELATAN,PNN,KOTO XI TARUSAN,PNN006
SUMATERA BARAT,KAB. PESISIR SELATAN,SUTERA,SUMATERA BARAT,PESISIR SELATAN,PNN,SUTERA,PNN012
SUMATERA BARAT,KAB. PESISIR SELATAN,LINGGO SARI BAGANTI,SUMATERA BARAT,PESISIR SELATAN,PNN,LINGGO SARI BAGANTI,PNN008
SUMATERA BARAT,KAB. PESISIR SELATAN,LUNANG,SUMATERA BARAT,PESISIR SELATAN,PNN,LUNANG,PNN009
SUMATERA BARAT,KAB. PESISIR SELATAN,BASA AMPEK BALAI TAPAN,SUMATERA BARAT,PESISIR SELATAN,PNN,BASA AMPEK IV BALAI TAPAN,PNN001
SUMATERA BARAT,KAB. PESISIR SELATAN,IV NAGARI BAYANG UTARA,SUMATERA BARAT,PESISIR SELATAN,PNN,BAYANG UTARA,PNN004
SUMATERA BARAT,KAB. PESISIR SELATAN,AIRPURA,SUMATERA BARAT,PESISIR SELATAN,PNN,AIRPURA,PNN013
SUMATERA BARAT,KAB. PESISIR SELATAN,RANAH AMPEK HULU TAPAN,SUMATERA BARAT,PESISIR SELATAN,PNN,RANAH AMPEK HULU TAPAN,PNN014
SUMATERA BARAT,KAB. PESISIR SELATAN,SILAUT,SUMATERA BARAT,PESISIR SELATAN,PNN,SILAUT,PNN015
SUMATERA BARAT,KAB. SIJUNJUNG,TANJUNG GADANG,SUMATERA BARAT,SIJUNJUNG,SJJ,TANJUNG GADANG,SJJ005
SUMATERA BARAT,KAB. SIJUNJUNG,SIJUNJUNG,SUMATERA BARAT,SIJUNJUNG,SJJ,SIJUNJUNG,SJJ001
SUMATERA BARAT,KAB. SIJUNJUNG,IV NAGARI,SUMATERA BARAT,SIJUNJUNG,SJJ,IV NAGARI,SJJ002
SUMATERA BARAT,KAB. SIJUNJUNG,KAMANG BARU,SUMATERA BARAT,SIJUNJUNG,SJJ,KAMANG BARU,SJJ003
SUMATERA BARAT,KAB. SIJUNJUNG,LUBUAK TAROK,SUMATERA BARAT,SIJUNJUNG,SJJ,LUBUK TAROK,SJJ008
SUMATERA BARAT,KAB. SIJUNJUNG,KOTO VII,SUMATERA BARAT,SIJUNJUNG,SJJ,KOTO TUJUH,SJJ006
SUMATERA BARAT,KAB. SIJUNJUNG,SUMPUR KUDUS,SUMATERA BARAT,SIJUNJUNG,SJJ,SUMPUR KUDUS,SJJ004
SUMATERA BARAT,KAB. SIJUNJUNG,KUPITAN,SUMATERA BARAT,SIJUNJUNG,SJJ,KUPITAN,SJJ007
SUMATERA BARAT,KAB. SOLOK,PANTAI CERMIN,SUMATERA BARAT,AROSUKA,ARO,PANTAI CERMIN-ARO,ARO012
SUMATERA BARAT,KAB. SOLOK,LEMBAH GUMANTI,SUMATERA BARAT,AROSUKA,ARO,LEMBAH GUMANTI,ARO010
SUMATERA BARAT,KAB. SOLOK,PAYUNG SEKAKI,SUMATERA BARAT,AROSUKA,ARO,PAYUNG SEKAKI-ARO,ARO013
SUMATERA BARAT,KAB. SOLOK,LEMBANG JAYA,SUMATERA BARAT,AROSUKA,ARO,LEMBANG JAYA,ARO011
SUMATERA BARAT,KAB. SOLOK,GUNUNG TALANG,SUMATERA BARAT,AROSUKA,ARO,GUNUNG TALANG,ARO007
SUMATERA BARAT,KAB. SOLOK,BUKIT SUNDI,SUMATERA BARAT,AROSUKA,ARO,BUKIT SANDI,ARO002
SUMATERA BARAT,KAB. SOLOK,IX KOTO SUNGAI LASI,SUMATERA BARAT,AROSUKA,ARO,IX KOTO SUNGAI LASI,ARO004
SUMATERA BARAT,KAB. SOLOK,KUBUNG,SUMATERA BARAT,AROSUKA,ARO,KUBUNG,ARO001
SUMATERA BARAT,KAB. SOLOK,X KOTO SINGKARAK,SUMATERA BARAT,AROSUKA,ARO,X KOTO SINGKARAK,ARO006
SUMATERA BARAT,KAB. SOLOK,X KOTO DIATAS,SUMATERA BARAT,AROSUKA,ARO,X KOTO DIATAS,ARO005
SUMATERA BARAT,KAB. SOLOK,JUNJUNG SIRIH,SUMATERA BARAT,AROSUKA,ARO,JUNJUNG SIRIH,ARO009
SUMATERA BARAT,KAB. SOLOK,HILIRAN GUMANTI,SUMATERA BARAT,AROSUKA,ARO,HILIRAN GUMANTI,ARO008
SUMATERA BARAT,KAB. SOLOK,TIGO LURAH,SUMATERA BARAT,AROSUKA,ARO,TIGO LURAH,ARO014
SUMATERA BARAT,KAB. SOLOK,DANAU KEMBAR,SUMATERA BARAT,AROSUKA,ARO,DANAU KEMBAR,ARO003
SUMATERA BARAT,KAB. SOLOK SELATAN,SANGIR,SUMATERA BARAT,SOLOK SELATAN,PDA,SANGIR,PDA003
SUMATERA BARAT,KAB. SOLOK SELATAN,SUNGAI PAGU,SUMATERA BARAT,SOLOK SELATAN,PDA,SUNGAI PAGU,PDA007
SUMATERA BARAT,KAB. SOLOK SELATAN,KOTO PARIK GADANG DIATEH,SUMATERA BARAT,SOLOK SELATAN,PDA,KOTO PARIK GADANG DIATEH,PDA001
SUMATERA BARAT,KAB. SOLOK SELATAN,SANGIR JUJUAN,SUMATERA BARAT,SOLOK SELATAN,PDA,SANGIR JUJUAN,PDA006
SUMATERA BARAT,KAB. SOLOK SELATAN,SANGIR BATANG HARI,SUMATERA BARAT,SOLOK SELATAN,PDA,SANGIR BATANG HARI,PDA005
SUMATERA BARAT,KAB. SOLOK SELATAN,PAUH DUO,SUMATERA BARAT,SOLOK SELATAN,PDA,PAUH DUO,PDA002
SUMATERA BARAT,KAB. SOLOK SELATAN,SANGIR BALAI JANGGO,SUMATERA BARAT,SOLOK SELATAN,PDA,SANGIR BALAI JANGGO,PDA004
SUMATERA BARAT,KAB. TANAH DATAR,X KOTO,SUMATERA BARAT,TANAH DATAR,BZS,SEPULUH KOTO,BZS010
SUMATERA BARAT,KAB. TANAH DATAR,BATIPUH,SUMATERA BARAT,TANAH DATAR,BZS,BATIPUH,BZS001
SUMATERA BARAT,KAB. TANAH DATAR,RAMBATAN,SUMATERA BARAT,TANAH DATAR,BZS,RAMBATAN,BZS008
SUMATERA BARAT,KAB. TANAH DATAR,LIMA KAUM,SUMATERA BARAT,TANAH DATAR,BZS,LIMA KAUM,BZS003
SUMATERA BARAT,KAB. TANAH DATAR,TANJUNG EMAS,SUMATERA BARAT,TANAH DATAR,BZS,TANJUNG EMAS,BZS014
SUMATERA BARAT,KAB. TANAH DATAR,LINTAU BUO,SUMATERA BARAT,TANAH DATAR,BZS,LINTAU BUO,BZS004
SUMATERA BARAT,KAB. TANAH DATAR,SUNGAYANG,SUMATERA BARAT,TANAH DATAR,BZS,SUNGAYANG,BZS012
SUMATERA BARAT,KAB. TANAH DATAR,SUNGAI TARAB,SUMATERA BARAT,TANAH DATAR,BZS,SUNGAI TARAB,BZS011
SUMATERA BARAT,KAB. TANAH DATAR,PARIANGAN,SUMATERA BARAT,TANAH DATAR,BZS,PARIANGAN,BZS007
SUMATERA BARAT,KAB. TANAH DATAR,SALIMPAUANG,SUMATERA BARAT,TANAH DATAR,BZS,SALIMPAUNG,BZS009
SUMATERA BARAT,KAB. TANAH DATAR,PADANG GANTING,SUMATERA BARAT,TANAH DATAR,BZS,PADANG GANTING,BZS006
SUMATERA BARAT,KAB. TANAH DATAR,TANJUANG BARU,SUMATERA BARAT,TANAH DATAR,BZS,TANJUNG BARU,BZS013
SUMATERA BARAT,KAB. TANAH DATAR,LINTAU BUO UTARA,SUMATERA BARAT,TANAH DATAR,BZS,LINTAU BUO UTARA,BZS005
SUMATERA BARAT,KAB. TANAH DATAR,BATIPUAH SELATAN,SUMATERA BARAT,TANAH DATAR,BZS,BATIPUH SELATAN,BZS002
SUMATERA BARAT,KOTA BUKITTINGGI,GUGUAK PANJANG,SUMATERA BARAT,BUKIT TINGGI,BTT,GUGUK PANJANG,BTT002
SUMATERA BARAT,KOTA BUKITTINGGI,MANDIANGIN K. SELAYAN,SUMATERA BARAT,BUKIT TINGGI,BTT,MANDIANGIN KOTO SELAYAN,BTT003
SUMATERA BARAT,KOTA BUKITTINGGI,AUR BIRUGO TIGO BALEH,SUMATERA BARAT,BUKIT TINGGI,BTT,AUR BIRUGO TIGO BALEH,BTT001
SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,SUMATERA BARAT,PADANG,PDG,PADANG SELATAN,PDG011
SUMATERA BARAT,KOTA PADANG,PADANG TIMUR,SUMATERA BARAT,PADANG,PDG,PADANG TIMUR,PDG009
SUMATERA BARAT,KOTA PADANG,PADANG BARAT,SUMATERA BARAT,PADANG,PDG,PADANG BARAT,PDG010
SUMATERA BARAT,KOTA PADANG,PADANG UTARA,SUMATERA BARAT,PADANG,PDG,PADANG UTARA,PDG003
SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,SUMATERA BARAT,PADANG,PDG,BUNGUS TELUK KABUNG,PDG005
SUMATERA BARAT,KOTA PADANG,LUBUK BEGALUNG,SUMATERA BARAT,PADANG,PDG,LUBUK BEGALUNG,PDG006
SUMATERA BARAT,KOTA PADANG,LUBUK KILANGAN,SUMATERA BARAT,PADANG,PDG,LUBUK KILANGAN,PDG007
SUMATERA BARAT,KOTA PADANG,PAUH,SUMATERA BARAT,PADANG,PDG,PAUH-PDG,PDG004
SUMATERA BARAT,KOTA PADANG,KURANJI,SUMATERA BARAT,PADANG,PDG,KURANJI-PDG,PDG008
SUMATERA BARAT,KOTA PADANG,NANGGALO,SUMATERA BARAT,PADANG,PDG,NANGGALO,PDG002
SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,SUMATERA BARAT,PADANG,PDG,KOTO TANGAH,PDG001
SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG TIMUR,SUMATERA BARAT,PADANG PANJANG,PPJ,PADANG PANJANG TIMUR,PPJ002
SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG BARAT,SUMATERA BARAT,PADANG PANJANG,PPJ,PADANG PANJANG BARAT,PPJ001
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,SUMATERA BARAT,PARIAMAN,PMM,PARIAMAN TENGAH,PMM002
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN UTARA,SUMATERA BARAT,PARIAMAN,PMM,PARIAMAN UTARA,PMM003
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN SELATAN,SUMATERA BARAT,PARIAMAN,PMM,PARIAMAN SELATAN,PMM001
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TIMUR,SUMATERA BARAT,PARIAMAN,PMM,PARIAMAN TIMUR,PMM004
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH BARAT,SUMATERA BARAT,PAYAKUMBUH,PYK,PAYAKUMBUH BARAT,PYK001
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH UTARA,SUMATERA BARAT,PAYAKUMBUH,PYK,PAYAKUMBUH UTARA,PYK002
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH TIMUR,SUMATERA BARAT,PAYAKUMBUH,PYK,PAYAKUMBUH TIMUR,PYK003
SUMATERA BARAT,KOTA PAYAKUMBUH,LAMPOSI TIGO NAGORI,SUMATERA BARAT,PAYAKUMBUH,PYK,LAMPOSI TIGO NAGASARI,PYK005
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH SELATAN,SUMATERA BARAT,PAYAKUMBUH,PYK,PAYAKUMBUH SELATAN,PYK004
SUMATERA BARAT,KOTA SAWAHLUNTO,LEMBAH SEGAR,SUMATERA BARAT,SAWAH LUNTO,SLU,LEMBAH SEGAR,SLU002
SUMATERA BARAT,KOTA SAWAHLUNTO,BARANGIN,SUMATERA BARAT,SAWAH LUNTO,SLU,BARANGIN,SLU001
SUMATERA BARAT,KOTA SAWAHLUNTO,SILUNGKANG,SUMATERA BARAT,SAWAH LUNTO,SLU,SILUNGKANG,SLU003
SUMATERA BARAT,KOTA SAWAHLUNTO,TALAWI,SUMATERA BARAT,SAWAH LUNTO,SLU,TALAWI-SLU,SLU004
SUMATERA BARAT,KOTA SOLOK,LUBUK SIKARAH,SUMATERA BARAT,SOLOK,ZLK,LUBUK SIKARAH,ZLK001
SUMATERA BARAT,KOTA SOLOK,TANJUNG HARAPAN,SUMATERA BARAT,SOLOK,ZLK,TANJUNG HARAPAN,ZLK002
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU TIMUR I,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU TIMUR 1,LLG003
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU BARAT I,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU BARAT 1,LLG001
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU SELATAN I,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU SELATAN I,LLG007
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU UTARA I,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU UTARA I,LLG008
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU TIMUR II,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU TIMUR 2,LLG004
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU BARAT II,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU BARAT 2,LLG002
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU SELATAN II,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU SELATAN II,LLG006
SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU UTARA II,BENGKULU,LUBUK LINGGAU,LLG,LUBUK LINGGAU UTARA 2,LLG005
SUMATERA SELATAN,KAB. BANYUASIN,BANYUASIN I,SUMATERA SELATAN,BANYUASIN,PKB,BANYUASIN I,PKB002
SUMATERA SELATAN,KAB. BANYUASIN,BANYUASIN II,SUMATERA SELATAN,BANYUASIN,PKB,BANYUASIN II,PKB003
SUMATERA SELATAN,KAB. BANYUASIN,BANYUASIN III,SUMATERA SELATAN,BANYUASIN,PKB,BANYUASIN III,PKB004
SUMATERA SELATAN,KAB. BANYUASIN,PULAU RIMAU,SUMATERA SELATAN,BANYUASIN,PKB,PULAU RIMAU,PKB010
SUMATERA SELATAN,KAB. BANYUASIN,BETUNG,SUMATERA SELATAN,BANYUASIN,PKB,BETUNG,PKB005
SUMATERA SELATAN,KAB. BANYUASIN,RAMBUTAN,SUMATERA SELATAN,BANYUASIN,PKB,RAMBUTAN-PKB,PKB011
SUMATERA SELATAN,KAB. BANYUASIN,MUARA PADANG,SUMATERA SELATAN,BANYUASIN,PKB,MUARA PADANG,PKB007
SUMATERA SELATAN,KAB. BANYUASIN,MUARA TELANG,SUMATERA SELATAN,BANYUASIN,PKB,MUARA TELANG,PKB009
SUMATERA SELATAN,KAB. BANYUASIN,MAKARTI JAYA,SUMATERA SELATAN,BANYUASIN,PKB,MAKARTI JAYA,PKB006
SUMATERA SELATAN,KAB. BANYUASIN,TALANG KELAPA,SUMATERA SELATAN,BANYUASIN,PKB,TALANG KELAPA,PKB015
SUMATERA SELATAN,KAB. BANYUASIN,RANTAU BAYUR,SUMATERA SELATAN,BANYUASIN,PKB,RANTAU BAYUR,PKB012
SUMATERA SELATAN,KAB. BANYUASIN,TANJUNG LAGO,SUMATERA SELATAN,BANYUASIN,PKB,TANJUNG LAGO,PKB016
SUMATERA SELATAN,KAB. BANYUASIN,MUARA SUGIHAN,SUMATERA SELATAN,BANYUASIN,PKB,MUARA SUGIHAN,PKB008
SUMATERA SELATAN,KAB. BANYUASIN,AIR SALEK,SUMATERA SELATAN,BANYUASIN,PKB,AIR SALEK,PKB001
SUMATERA SELATAN,KAB. BANYUASIN,TUNGKAL ILIR,SUMATERA SELATAN,BANYUASIN,PKB,TUNGKAL ILIR-PKB,PKB017
SUMATERA SELATAN,KAB. BANYUASIN,SUAK TAPEH,SUMATERA SELATAN,BANYUASIN,PKB,SUAK TAPEH,PKB014
SUMATERA SELATAN,KAB. BANYUASIN,SEMBAWA,SUMATERA SELATAN,BANYUASIN,PKB,SEMBAWA,PKB013
SUMATERA SELATAN,KAB. BANYUASIN,SUMBER MARGA TELANG,SUMATERA SELATAN,BANYUASIN,PKB,SUMBER MARGA TELANG,PKB019
SUMATERA SELATAN,KAB. BANYUASIN,AIR KUMBANG,SUMATERA SELATAN,BANYUASIN,PKB,AIR KUMBANG,PKB018
SUMATERA SELATAN,KAB. EMPAT LAWANG,MUARA PINANG,SUMATERA SELATAN,EMPAT LAWANG,TBI,MUARA PINANG,TBI002
SUMATERA SELATAN,KAB. EMPAT LAWANG,PENDOPO,SUMATERA SELATAN,EMPAT LAWANG,TBI,PENDOPO,TBI004
SUMATERA SELATAN,KAB. EMPAT LAWANG,ULU MUSI,SUMATERA SELATAN,EMPAT LAWANG,TBI,ULU MUSI,TBI007
SUMATERA SELATAN,KAB. EMPAT LAWANG,TEBING TINGGI,SUMATERA SELATAN,EMPAT LAWANG,TBI,TEBING TINGGI-TBI,TBI006
SUMATERA SELATAN,KAB. EMPAT LAWANG,LINTANG KANAN,SUMATERA SELATAN,EMPAT LAWANG,TBI,LINTANG KANAN,TBI001
SUMATERA SELATAN,KAB. EMPAT LAWANG,TALANG PADANG,SUMATERA SELATAN,EMPAT LAWANG,TBI,TALANG PADANG-TBI,TBI005
SUMATERA SELATAN,KAB. EMPAT LAWANG,PASEMAH AIR KERUH,SUMATERA SELATAN,EMPAT LAWANG,TBI,PASEMAH AIR KERUH,TBI003
SUMATERA SELATAN,KAB. EMPAT LAWANG,SIKAP DALAM,SUMATERA SELATAN,EMPAT LAWANG,TBI,SIKAP DALAM,TBI009
SUMATERA SELATAN,KAB. EMPAT LAWANG,SALING,SUMATERA SELATAN,EMPAT LAWANG,TBI,SALING,TBI010
SUMATERA SELATAN,KAB. EMPAT LAWANG,PENDOPO BARAT,SUMATERA SELATAN,EMPAT LAWANG,TBI,PENDOPO BARAT,TBI008
SUMATERA SELATAN,KAB. LAHAT,TANJUNGSAKTI PUMU,SUMATERA SELATAN,LAHAT,LHT,TANJUNG SAKTI PUMU,LHT017
SUMATERA SELATAN,KAB. LAHAT,JARAI,SUMATERA SELATAN,LAHAT,LHT,JARAI,LHT002
SUMATERA SELATAN,KAB. LAHAT,KOTA AGUNG,SUMATERA SELATAN,LAHAT,LHT,KOTA AGUNG,LHT008
SUMATERA SELATAN,KAB. LAHAT,PULAUPINANG,SUMATERA SELATAN,LAHAT,LHT,PULAU PINANG,LHT015
SUMATERA SELATAN,KAB. LAHAT,MERAPI BARAT,SUMATERA SELATAN,LAHAT,LHT,MERAPI BARAT,LHT011
SUMATERA SELATAN,KAB. LAHAT,LAHAT,SUMATERA SELATAN,LAHAT,LHT,LAHAT,LHT010
SUMATERA SELATAN,KAB. LAHAT,PAJAR BULAN,SUMATERA SELATAN,LAHAT,LHT,PAJAR BULAN,LHT014
SUMATERA SELATAN,KAB. LAHAT,MULAK ULU,SUMATERA SELATAN,LAHAT,LHT,MULAK ULU,LHT012
SUMATERA SELATAN,KAB. LAHAT,KIKIM SELATAN,SUMATERA SELATAN,LAHAT,LHT,KIKIM SELATAN,LHT004
SUMATERA SELATAN,KAB. LAHAT,KIKIM TIMUR,SUMATERA SELATAN,LAHAT,LHT,KIKIM TIMUR,LHT006
SUMATERA SELATAN,KAB. LAHAT,KIKIM TENGAH,SUMATERA SELATAN,LAHAT,LHT,KIKIM TENGAH,LHT005
SUMATERA SELATAN,KAB. LAHAT,KIKIM BARAT,SUMATERA SELATAN,LAHAT,LHT,KIKIM BARAT,LHT003
SUMATERA SELATAN,KAB. LAHAT,PSEKSU,SUMATERA SELATAN,LAHAT,LHT,PSEKSU,LHT007
SUMATERA SELATAN,KAB. LAHAT,GUMAY TALANG,SUMATERA SELATAN,LAHAT,LHT,GUMAY TALANG,LHT001
SUMATERA SELATAN,KAB. LAHAT,PAGAR GUNUNG,SUMATERA SELATAN,LAHAT,LHT,PAGAR GUNUNG,LHT013
SUMATERA SELATAN,KAB. LAHAT,MERAPI TIMUR,SUMATERA SELATAN,LAHAT,LHT,MERAPI TIMUR,LHT009
SUMATERA SELATAN,KAB. LAHAT,TANJUNG SAKTI PUMI,SUMATERA SELATAN,LAHAT,LHT,TANJUNG SAKTI PUMI,LHT016
SUMATERA SELATAN,KAB. LAHAT,GUMAY ULU,SUMATERA SELATAN,LAHAT,LHT,GUMAY ULU,LHT018
SUMATERA SELATAN,KAB. LAHAT,MERAPI SELATAN,SUMATERA SELATAN,LAHAT,LHT,MERAPI SELATAN,LHT019
SUMATERA SELATAN,KAB. LAHAT,TANJUNGTEBAT,SUMATERA SELATAN,LAHAT,LHT,TANJUNG TEBAT,LHT021
SUMATERA SELATAN,KAB. LAHAT,MUARAPAYANG,SUMATERA SELATAN,LAHAT,LHT,MUARA PAYANG,LHT020
SUMATERA SELATAN,KAB. LAHAT,SUKAMERINDU,SUMATERA SELATAN,LAHAT,LHT,SUKA MERINDU,LHT022
SUMATERA SELATAN,KAB. MUARA ENIM,TANJUNG AGUNG,SUMATERA SELATAN,MUARA ENIM,MRN,TANJUNG AGUNG,MRN016
SUMATERA SELATAN,KAB. MUARA ENIM,MUARA ENIM,SUMATERA SELATAN,MUARA ENIM,MRN,MUARA ENIM,MRN009
SUMATERA SELATAN,KAB. MUARA ENIM,RAMBANG DANGKU,SUMATERA SELATAN,MUARA ENIM,MRN,RAMBANG DANGKU,MRN011
SUMATERA SELATAN,KAB. MUARA ENIM,GUNUNG MEGANG,SUMATERA SELATAN,MUARA ENIM,MRN,GUNUNG MEGANG,MRN003
SUMATERA SELATAN,KAB. MUARA ENIM,GELUMBANG,SUMATERA SELATAN,MUARA ENIM,MRN,GELUMBANG,MRN002
SUMATERA SELATAN,KAB. MUARA ENIM,LAWANG KIDUL,SUMATERA SELATAN,MUARA ENIM,MRN,LAWANG KIDUL,MRN005
SUMATERA SELATAN,KAB. MUARA ENIM,SEMENDE DARAT LAUT,SUMATERA SELATAN,MUARA ENIM,MRN,SEMENDO DARAT LAUT,MRN012
SUMATERA SELATAN,KAB. MUARA ENIM,SEMENDE DARAT TENGAH,SUMATERA SELATAN,MUARA ENIM,MRN,SEMENDO DARAT TENGAH,MRN013
SUMATERA SELATAN,KAB. MUARA ENIM,SEMENDE DARAT ULU,SUMATERA SELATAN,MUARA ENIM,MRN,SEMENDO DARAT ULU,MRN014
SUMATERA SELATAN,KAB. MUARA ENIM,UJAN MAS,SUMATERA SELATAN,MUARA ENIM,MRN,UJAN MAS-MRN,MRN017
SUMATERA SELATAN,KAB. MUARA ENIM,LUBAI,SUMATERA SELATAN,MUARA ENIM,MRN,LUBAI,MRN007
SUMATERA SELATAN,KAB. MUARA ENIM,RAMBANG,SUMATERA SELATAN,MUARA ENIM,MRN,RAMBANG,MRN010
SUMATERA SELATAN,KAB. MUARA ENIM,SUNGAI ROTAN,SUMATERA SELATAN,MUARA ENIM,MRN,SUNGAI ROTAN,MRN015
SUMATERA SELATAN,KAB. MUARA ENIM,LEMBAK,SUMATERA SELATAN,MUARA ENIM,MRN,LEMBAK,MRN006
SUMATERA SELATAN,KAB. MUARA ENIM,BENAKAT,SUMATERA SELATAN,MUARA ENIM,MRN,BENAKAT,MRN001
SUMATERA SELATAN,KAB. MUARA ENIM,KELEKAR,SUMATERA SELATAN,MUARA ENIM,MRN,KELEKAR,MRN004
SUMATERA SELATAN,KAB. MUARA ENIM,MUARA BELIDA,SUMATERA SELATAN,MUARA ENIM,MRN,MUARA BELIDA,MRN008
SUMATERA SELATAN,KAB. MUARA ENIM,BELIMBING,SUMATERA SELATAN,MUARA ENIM,MRN,BELIMBING-MRN,MRN019
SUMATERA SELATAN,KAB. MUARA ENIM,BELIDA DARAT,SUMATERA SELATAN,MUARA ENIM,MRN,BELIDA DARAT,MRN018
SUMATERA SELATAN,KAB. MUARA ENIM,LUBAI ULU,SUMATERA SELATAN,MUARA ENIM,MRN,LUBAI ULU,MRN020
SUMATERA SELATAN,KAB. MUSI BANYUASIN,SEKAYU,SUMATERA SELATAN,SEKAYU,SKY,SEKAYU,SKY007
SUMATERA SELATAN,KAB. MUSI BANYUASIN,LAIS,SUMATERA SELATAN,SEKAYU,SKY,LAIS-SKY,SKY003
SUMATERA SELATAN,KAB. MUSI BANYUASIN,SUNGAI KERUH,SUMATERA SELATAN,SEKAYU,SKY,SUNGAI KERUH,SKY008
SUMATERA SELATAN,KAB. MUSI BANYUASIN,BATANG HARI LEKO,SUMATERA SELATAN,SEKAYU,SKY,BATANGHARI LEKO,SKY002
SUMATERA SELATAN,KAB. MUSI BANYUASIN,SANGA DESA,SUMATERA SELATAN,SEKAYU,SKY,SANGA DESA,SKY006
SUMATERA SELATAN,KAB. MUSI BANYUASIN,BABAT TOMAN,SUMATERA SELATAN,SEKAYU,SKY,BABAT TOMAN,SKY001
SUMATERA SELATAN,KAB. MUSI BANYUASIN,SUNGAI LILIN,SUMATERA SELATAN,SEKAYU,SKY,SUNGAI LILIN,SKY009
SUMATERA SELATAN,KAB. MUSI BANYUASIN,KELUANG,SUMATERA SELATAN,SEKAYU,SKY,KELUANG,SKY013
SUMATERA SELATAN,KAB. MUSI BANYUASIN,BAYUNG LENCIR,SUMATERA SELATAN,SEKAYU,SKY,BAYUNG LENCIR,SKY012
SUMATERA SELATAN,KAB. MUSI BANYUASIN,PLAKAT TINGGI,SUMATERA SELATAN,SEKAYU,SKY,PELAKAT TINGGI,SKY005
SUMATERA SELATAN,KAB. MUSI BANYUASIN,LALAN,SUMATERA SELATAN,SEKAYU,SKY,SUNGAI LALAN,SKY004
SUMATERA SELATAN,KAB. MUSI BANYUASIN,TUNGKAL JAYA,SUMATERA SELATAN,SEKAYU,SKY,TUNGKAL JAYA,SKY011
SUMATERA SELATAN,KAB. MUSI BANYUASIN,LAWANG WETAN,SUMATERA SELATAN,SEKAYU,SKY,LAWANG WETAN,SKY010
SUMATERA SELATAN,KAB. MUSI BANYUASIN,BABAT SUPAT,SUMATERA SELATAN,SEKAYU,SKY,BABAT SUPAT,SKY014
SUMATERA SELATAN,KAB. MUSI RAWAS,TUGUMULYO,SUMATERA SELATAN,MUSI RAWAS,MRR,TUGUMULYO,MRR014
SUMATERA SELATAN,KAB. MUSI RAWAS,MUARA LAKITAN,SUMATERA SELATAN,MUSI RAWAS,MRR,MUARA LAKITAN,MRR006
SUMATERA SELATAN,KAB. MUSI RAWAS,MUARA KELINGI,SUMATERA SELATAN,MUSI RAWAS,MRR,MUARA KELINGI,MRR005
SUMATERA SELATAN,KAB. MUSI RAWAS,JAYALOKA,SUMATERA SELATAN,MUSI RAWAS,MRR,JAYA LOKA,MRR002
SUMATERA SELATAN,KAB. MUSI RAWAS,MUARA BELITI,SUMATERA SELATAN,MUSI RAWAS,MRR,MUARA BELITI,MRR004
SUMATERA SELATAN,KAB. MUSI RAWAS,STL ULU TERAWAS,SUMATERA SELATAN,MUSI RAWAS,MRR,STL ULU TERAWAS,MRR009
SUMATERA SELATAN,KAB. MUSI RAWAS,SELANGIT,SUMATERA SELATAN,MUSI RAWAS,MRR,SELANGIT,MRR008
SUMATERA SELATAN,KAB. MUSI RAWAS,MEGANG SAKTI,SUMATERA SELATAN,MUSI RAWAS,MRR,MEGANG SAKTI,MRR003
SUMATERA SELATAN,KAB. MUSI RAWAS,PURWODADI,SUMATERA SELATAN,MUSI RAWAS,MRR,PURWODADI-MRR,MRR007
